Date,Open,High,Low,Close,Volume,Market Cap
Nov-22-2020,18400.41621,18750.75866,18032.68421,18374.45258,56013957456,341944154691
Nov-23-2020,18383.26053,19412.4943,18042.08297,19121.51141,65582487334,349606772372
Nov-24-2020,19151.45251,19461.56864,18547.97903,18770.2021,66020446070,353357152750
Nov-25-2020,18736.04887,18911.14877,16290.95338,17072.81034,76574550474,322683382857
Nov-26-2020,17157.38411,17419.95808,16487.30151,17076.84202,66090936295,315076279274
Nov-27-2020,17133.44114,17846.94377,16877.45153,17707.71579,40948231070,320959715772
Nov-28-2020,17725.68644,18309.85198,17549.51548,18162.12347,39169112135,333623131271
Nov-29-2020,18181.6152,19802.67892,18181.6152,19721.87473,47907519458,350768118967
Nov-30-2020,19692.23392,19877.36832,18338.56035,18855.04374,68651048241,357418673134
Dec-01-2020,18756.50965,19330.50818,18356.07531,19201.27613,64736169957,351583352343
Dec-02-2020,19217.92308,19587.14569,18909.02757,19427.95496,45460478690,357548224635
Dec-03-2020,19430.84842,19510.63995,18643.37027,18737.19266,42711852977,354653480586
Dec-04-2020,18660.48621,19167.43332,18560.02988,19127.65682,43493402327,352394017893
Dec-05-2020,19153.42124,19374.85139,18891.56777,19336.69255,31248872995,355303487881
Dec-06-2020,19363.53182,19403.80315,18940.87191,19190.03778,33514897153,356357579476
Dec-07-2020,19169.81602,19268.37765,18279.48821,18325.0542,36072867924,351716110113
Dec-08-2020,18328.89177,18624.6332,17656.94346,18569.9877,51894238233,339169288875
Dec-09-2020,18541.85465,18541.85465,17939.98172,18261.87845,42051607215,339862101398
Dec-10-2020,18236.77637,18236.77637,17604.05012,18062.11899,51456006610,333126430004
Dec-11-2020,18017.34873,18905.25987,18017.34873,18804.79471,37864610631,342883193665
Dec-12-2020,18795.23977,19393.31475,18719.95839,19169.33845,36129560661,354908722065
Dec-13-2020,19181.39628,19346.86037,19021.82978,19270.74681,35594491141,355900072299
Dec-14-2020,19273.91638,19540.78258,19086.03263,19434.07031,37207256823,359262989997
Dec-15-2020,19424.01073,21395.55444,19306.67714,21367.09631,48227478063,372499190037
Dec-16-2020,21349.6567,23656.65347,21265.80118,22823.45909,119966786315,419778522334
Dec-17-2020,22796.24924,23239.69877,22397.09551,23113.99259,117018623816,424807678680
Dec-18-2020,23131.0446,24077.49414,22830.89779,23844.56807,63655496242,433408582773
Dec-19-2020,23859.67211,24249.9572,23101.0989,23516.40283,71034858155,438084395865
Dec-20-2020,23488.41548,24065.5178,22119.29953,22882.15792,85145371413,432068558159
Dec-21-2020,22743.91142,23801.64017,22446.74738,23801.64017,83963380723,428962781517
Dec-22-2020,23816.03788,24011.06862,22789.24469,23261.7852,72103119537,437386596218
Dec-23-2020,23248.20381,23749.0147,22751.92602,23733.03049,74435058819,431381467834
Dec-24-2020,23719.23706,24715.0783,23463.62621,24652.03652,57592757107,446375556422
Dec-25-2020,24700.99134,26698.36729,24519.99043,26446.97357,68174322705,469618701989
Dec-26-2020,26463.42639,28331.09273,26011.66035,26326.48184,102567647653,503085319305
Dec-27-2020,26269.00968,27431.9044,26111.95779,27147.36675,99495188799,501662962255
Dec-28-2020,27070.01978,27392.54055,26077.26994,27392.54055,68162303669,496187947759
Dec-29-2020,27375.34582,28938.01888,27375.34582,28810.02049,73712221377,523104839357
Dec-30-2020,28863.19167,29272.57805,27986.65215,28977.96182,79271345826,536314969328
Dec-31-2020,28938.89689,29560.02755,28718.62179,29300.19094,64558591252,542990405376
Jan-01-2021,29329.69577,33158.61244,29014.29588,32093.26496,70104243266,570431197310
Jan-02-2021,32148.0485,34717.66274,32057.58296,32877.60728,124349523094,621795048371
Jan-03-2021,32949.39946,33553.45055,29066.66544,31973.83215,130918256521,591803523640
Jan-04-2021,32023.29343,34359.99007,30087.20186,33965.16042,125426476003,598928102302
Jan-05-2021,33895.70191,36904.21825,33315.06731,36904.21825,120556816942,646919963465
Jan-06-2021,36814.68197,40164.159,36345.63577,39493.12851,141292953594,706528659352
Jan-07-2021,39437.44034,41849.9064,36711.86222,40703.29054,172295440555,739499799350
Jan-08-2021,40577.81004,41291.46597,38819.67009,40129.0005,134582898529,749903824716
Jan-09-2021,40083.81722,41255.9792,35933.66182,38299.0196,107609376316,737715778475
Jan-10-2021,38223.37371,38223.37371,30592.25526,35569.7227,182855100855,638126812426
Jan-11-2021,35549.97125,36524.89202,32957.84676,33949.39683,176864618866,648089950367
Jan-12-2021,34060.12932,37626.12656,32445.498,37359.33216,126174618900,645088905820
Jan-13-2021,37394.12264,40000.01421,36882.02799,39304.68621,114931563480,716637812011
Jan-14-2021,39280.29844,39645.49912,34599.96835,36678.9504,117305372508,697436710488
Jan-15-2021,36833.61358,37910.76421,35624.47869,36178.18021,123693873048,685154441526
Jan-16-2021,36061.52374,36682.76063,34095.16918,35786.41703,92863643157,663270945739
Jan-17-2021,35822.52992,37365.98473,34840.49216,36714.8432,85952054615,670424015901
Jan-18-2021,36632.31818,37701.57868,36163.74098,36177.48749,94696323433,685127879869
Jan-19-2021,36002.59435,36371.0939,33593.67187,35636.11099,98186705206,653840590324
Jan-20-2021,35477.52446,35477.52446,30202.76234,30892.80236,104277748206,613606162666
Jan-21-2021,30838.19901,33800.9618,28997.51282,32836.13558,139223374167,592458335565
Jan-22-2021,32976.47214,33293.43394,31464.56845,32045.83959,92468003470,601514283280
Jan-23-2021,32081.01895,32941.58032,31122.25307,32261.74435,71915450466,599252216356
Jan-24-2021,32224.50869,34818.219,32130.6572,32272.78384,85932342667,620636318881
Jan-25-2021,32305.89887,32773.46565,31013.71446,32577.7687,94141056518,594982368471
Jan-26-2021,32503.85599,32503.85599,29329.89144,30305.34378,90755198572,578889895941
Jan-27-2021,30400.93093,33755.54937,29932.9088,33117.57284,102591907667,590626513517
Jan-28-2021,33332.49175,38320.82553,32011.6803,34241.18685,152370872356,651330512375
Jan-29-2021,34309.76665,34823.46647,33037.98619,34333.10794,144056482145,633604068982
Jan-30-2021,34275.23155,34275.23155,32213.31833,33136.13947,79168365015,622243238404
Jan-31-2021,33082.84377,34599.99767,32402.29413,33513.4412,89774569869,627169519579
Feb-01-2021,33536.47807,35943.3423,33536.47807,35507.12771,86758683274,645559209206
Feb-02-2021,35476.14181,37565.35781,35476.14181,37551.93435,89352747406,680092225536
Feb-03-2021,37659.04057,38734.57556,36321.73443,36938.03487,95050564959,698357377545
Feb-04-2021,36977.78267,38280.06292,36634.28566,37945.96447,100182647822,699542082662
Feb-05-2021,38300.04419,40858.55162,38288.98665,39191.50755,106251967992,742154277236
Feb-06-2021,39260.74066,39654.67037,37389.63496,38888.63824,102991144866,720053161967
Feb-07-2021,38857.11695,46225.49641,38044.11047,46225.49641,118889434702,766279221914
Feb-08-2021,46533.33694,47893.55162,45164.66799,46511.52058,183198175979,868140615964
Feb-09-2021,46504.7999,47281.52642,43864.28056,44866.50228,129490884291,852080990172
