Date,Open,High,Low,Close,Volume,Market Cap
Jul-11-2019,11385.97704,11850.91675,11187.86064,11776.08244,26435460615,206420409982
Jul-12-2019,11776.78111,11805.29147,10946.069,11397.16143,20445438957,204093366918
Jul-13-2019,11394.8407,11458.26953,10288.85312,10288.85312,21875939390,194795554760
Jul-14-2019,10227.4175,11029.55392,10041.93258,10885.58845,25212827648,186038099203
Jul-15-2019,10857.07941,10996.63559,9448.365403,9499.558669,22885732736,184954640678
Jul-16-2019,9450.35604,9922.435906,9134.258911,9643.714736,27039875822,170647752713
Jul-17-2019,9677.323024,10701.62325,9364.276558,10629.02333,25669828327,178832953360
Jul-18-2019,10631.69339,10696.43423,10225.69404,10511.69548,24758188145,186452733435
Jul-19-2019,10516.58016,11025.85731,10437.69511,10764.70085,20201960907,189930583908
Jul-20-2019,10746.43338,10808.75819,10362.64816,10596.3557,18416083690,188557822333
Jul-21-2019,10592.21724,10654.54999,10175.29531,10338.58841,16471991873,186522493577
Jul-22-2019,10346.1903,10346.1903,9878.81553,9916.381214,17300369515,180079201843
Jul-23-2019,9878.522291,9919.107224,9600.322776,9807.414231,17530908626,173406096912
Jul-24-2019,9782.593813,10149.16496,9767.12992,9904.696184,17073063493,178755532314
Jul-25-2019,9902.672559,9902.672559,9712.555672,9845.987422,14591296767,174577181022
Jul-26-2019,9841.276385,10143.10419,9422.807598,9464.997729,15513188410,173788537617
Jul-27-2019,9493.990306,9588.298626,9262.952718,9545.094701,13710929707,169844801165
Jul-28-2019,9550.402969,9681.389067,9484.519081,9533.58041,14869050392,170777155926
Jul-29-2019,9530.152925,9691.960963,9439.241218,9581.211678,13292546258,170513743849
Jul-30-2019,9587.87287,10080.08612,9578.650928,10080.08612,14733945730,175834797520
Jul-31-2019,10084.11057,10413.40493,9918.18455,10365.98473,15574445805,179912921045
Aug-01-2019,10369.53125,10639.94526,10334.61688,10523.94638,16564062363,186767953331
Aug-02-2019,10518.06654,10884.26758,10498.51909,10806.81707,16337356060,192292599840
Aug-03-2019,10813.82497,10986.00769,10606.24675,10948.18762,14938219500,192735973143
Aug-04-2019,10930.66246,11859.16927,10930.66246,11782.65214,23155275142,207292891051
Aug-05-2019,11761.23481,12193.90832,11277.73451,11497.06268,23990902866,209735605735
Aug-06-2019,11482.91649,12066.94731,11420.59718,11976.65483,22446298528,209269506134
Aug-07-2019,11956.41347,12019.25536,11578.31875,12019.25536,22377247560,211136073367
Aug-08-2019,11996.2001,12009.137,11700.38583,11857.84447,19543454030,211383118414
Aug-09-2019,11857.75876,11925.96323,11295.23414,11342.4686,18152460610,207357375670
Aug-10-2019,11328.6016,11555.7759,11217.13714,11555.7759,16761977263,203827765927
Aug-11-2019,11570.90207,11570.90207,11334.78696,11398.76219,14849455069,203969965665
Aug-12-2019,11405.01774,11439.04767,10839.20078,10920.98031,14728525096,199884839393
Aug-13-2019,10901.10575,10901.10575,10008.25286,10010.24994,20326697834,187639098880
Aug-14-2019,10053.5127,10430.67482,9615.263887,10296.60027,24657040358,179480190849
Aug-15-2019,10300.39006,10501.6722,9811.90585,10344.50799,22782309790,182935795752
Aug-16-2019,10342.09338,10450.07817,10076.20682,10220.07017,17156270392,184241890705
Aug-17-2019,10227.39831,10474.36568,10117.35836,10331.46711,14018174108,184164214027
Aug-18-2019,10330.50376,10890.2538,10291.53618,10890.2538,15091312056,189622166833
Aug-19-2019,10894.11375,10916.48803,10594.41277,10751.85732,15784606737,192225868735
Aug-20-2019,10748.78989,10780.26517,9975.001334,10136.96462,17688173022,182894420393
Aug-21-2019,10147.41929,10220.76887,9832.563492,10123.99448,18756324937,179938291298
Aug-22-2019,10115.1509,10424.05597,10069.59753,10385.50755,14653621442,183367873248
Aug-23-2019,10386.45881,10407.50309,9968.71809,10142.8394,14449223410,181795346782
Aug-24-2019,10139.41304,10298.29611,10003.48349,10118.39958,13517731621,180917502362
