Date,Open,High,Low,Close,Volume,Market Cap
Jan-04-2018,15197.76475,17161.635,14878.04817,16989.16148,19609983790,271843354493
Jan-05-2018,17025.65642,17179.03357,16336.05622,17162.01641,18955266191,288261636551
Jan-06-2018,17147.5764,17147.5764,15811.12077,16515.28737,14928537113,284648058031
Jan-07-2018,16265.34084,18578.49314,13940.416,15218.63286,15332152746,263409481942
Jan-08-2018,15190.76115,16153.55621,14491.07305,14710.59636,16217162080,253514317697
Jan-09-2018,14705.36754,15065.00252,13822.1495,15065.00252,15928534701,241449931230
Jan-10-2018,15120.84411,15152.80451,13113.73774,13501.98144,15709420581,233207775642
Jan-11-2018,13571.75813,14364.99214,13108.29116,14089.11203,12799444154,232155990926
Jan-12-2018,14066.98128,14807.72901,14066.98128,14552.77603,11643386358,241810847783
Jan-13-2018,14535.05729,14661.4007,13123.35603,13815.42967,11121051176,230699974615
Jan-14-2018,13787.98921,14929.66735,13663.14242,13769.21644,10282025657,234632138926
Jan-15-2018,13797.97554,14430.17095,9963.101192,11445.84964,12240679658,205856887977
Jan-16-2018,11284.38864,11750.69524,9300.527455,11139.59209,15748924943,180279809334
Jan-17-2018,11201.99236,12348.93238,10755.67951,11305.3074,15847953324,192666388610
Jan-18-2018,11209.29194,12140.06162,10839.80303,11517.12995,11002606473,196527383915
Jan-19-2018,11571.61787,13482.69124,11571.61787,12961.20566,9405841904,213472791319
Jan-20-2018,12982.92075,12982.92075,11241.29591,11481.02513,8556846220,199805387139
Jan-21-2018,11529.52182,11950.61767,10164.07308,10917.30641,8135625787,189107108572
Jan-22-2018,10917.29084,11335.21575,10113.3804,10800.47262,9191153509,181273974070
Jan-23-2018,10821.59111,10821.59111,10821.59111,10821.59111,8473730460,182164267415
Jan-24-2018,11353.62685,11730.7456,11027.00545,11219.4367,8775510518,192123000717
Jan-25-2018,11203.60858,11668.42645,10406.80905,11123.95015,7926703936,186594089306
Jan-26-2018,11112.81785,11648.84804,10943.32371,11446.46873,7210080914,190779837252
Jan-27-2018,11492.65019,12113.07635,11460.24989,11865.23189,6719212830,198082558703
Jan-28-2018,11778.74425,11924.9553,11235.99591,11348.08379,4406818761,192714118671
Jan-29-2018,11365.34514,11366.82402,10003.92892,10084.49524,4488869928,181011266090
Jan-30-2018,10104.97187,10421.6627,9755.968518,10236.67507,5056861149,169941072425
Jan-31-2018,10269.84389,10332.94607,8700.332595,9171.249369,4557095327,162034796737
Feb-01-2018,9118.23127,9127.685961,7588.546351,8768.328115,5511338158,144265487015
Feb-02-2018,8763.536968,9417.790992,8173.729947,9191.270888,4856472806,151010871501
Feb-03-2018,9198.067914,9351.571884,7986.357859,8256.583798,3993493752,147141784508
Feb-04-2018,8215.505812,8343.181452,6665.107706,6905.959543,4795001557,129986071801
Feb-05-2018,6910.997302,7888.143213,5963.239119,7768.942755,5255682913,115936410722
Feb-06-2018,7714.073104,8503.327577,7221.33045,7587.933554,5174580851,133718322413
Feb-07-2018,7569.867387,8587.375057,7569.867387,8256.155151,4511057946,139923626486
Feb-08-2018,8266.287,8708.001259,7850.112866,8684.106762,4374319140,139813375515
Feb-09-2018,8697.342477,9080.51309,8282.274356,8624.238538,4794961601,146923735750
Feb-10-2018,8624.258121,8624.258121,7914.92155,8099.307366,3776449041,138897573472
Feb-11-2018,8120.351924,8968.577272,8120.351924,8863.252806,3543127387,145800341725
Feb-12-2018,8887.228307,8906.177327,8424.412411,8577.572064,3616243668,146264694620
Feb-13-2018,8564.700308,9518.54,8564.700308,9505.15,6626407147,153318027841
Feb-14-2018,9494.63,10183.83954,9408.506509,10117.07499,4739907421,165589174576
Feb-15-2018,10091.75021,10275.01237,9811.975773,10245.30885,4465120674,170718163129
Feb-16-2018,10234.61279,11123.13445,10164.86484,11095.6086,4558021814,180731004089
Feb-17-2018,11124.36049,11326.12751,10338.06995,10576.17556,5158247527,182672172259
